shobi_code,shobi_name,inspired_by,brand,gender,status,new,shobi_url,identity_source_type,identity_source_url,identity_verified,identity_match_rule,secondary_identity_source,fragrantica_url,top_notes,heart_notes,base_notes,notes,season,image,description,last_built_utc
1654-ACQ MP,Colonia 1916,Colonia 1916,Acqua Di Parma,unisex,IN_STOCK,0,https://leparfum.com.gr/el/ανδρικά-αρώματα/1654-acq-mp#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,"1654-ACQ Εμπνευσμένο από τις αρωματικές νότες του Colonia 1916. Ένα διαχρονικό ιταλικό άρωμα εσπεριδοειδών που δίνει μια αίσθηση φρεσκάδας, κομψότητας και εκλεπτυσμένης αίσθησης. Ανοίγει με έντονα μεσογειακά εσπεριδοειδή, εξελίσσεται σε αρωματικά λουλουδάτα αρώματα και καταλήγει σε μια απαλή ξυλώδη βάση.",2026-08-17T14:04:44+00:00
1653-MAN N,ROSES VANILLE - MANCERA,ROSES VANILLE - MANCERA,Mancera,unisex,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/1653-man-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,1653-MAN N Εμπνευσμένο από τις αρωματικές νότες του ROSES VANILLE - MANCERA.,2026-08-17T14:04:44+00:00
1652-DRC W,1652-DRC W Άρωμα,MISS DIOR EAU DE PARFUM 2021,Christian Dior,women,IN_STOCK,0,https://leparfum.com.gr/el/γυναικεία-αρώματα/1652-drc-w-άρωμα#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,,,,,,,,1652-DRC W Εμπνευσμένο από τις αρωματικές νότες του MISS EAU DE PARFUM 2021,2026-08-17T14:04:44+00:00
1651-TMU W,ALIEN GODDESS,ALIEN GODDESS,Mugler,women,IN_STOCK,0,https://leparfum.com.gr/el/γυναικεία-αρώματα/1651-tmu-w#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://www.fragrantica.com/perfume/Mugler/Alien-Goddess-68354.html,Coconut Water | Bergamot,Jasmine | Heliotrope,Bourbon Vanilla | Cashmeran,Coconut Water | Bergamot | Jasmine | Heliotrope | Bourbon Vanilla | Cashmeran,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/68354.avif,1651-TMU W Εμπνευσμένο από τις αρωματικές νότες του ALIEN GODDESS. Κεχριμπαρένιο λουλουδάτο άρωμα για γυναίκες.,2026-08-17T14:04:44+00:00
1650-LAN W,LA VIE EST BELLE SOLEIL CRISTAL,LA VIE EST BELLE SOLEIL CRISTAL,Lancôme,women,IN_STOCK,0,https://leparfum.com.gr/el/γυναικεία-αρώματα/1650-lan-w#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://www.fragrantica.com/perfume/lancome/la-vie-est-belle-soleil-cristal-65156.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/65156.avif,1650-LAN W Εμπνευσμένο από τις αρωματικές νότες του LA VIE EST BELLE SOLEIL CRISTAL . Ένα πολύ πλούσιο άρωμα καρύδας και βανίλιας.,2026-08-17T14:04:44+00:00
1648-FRE N,CARNAL FLOWER,CARNAL FLOWER,,unisex,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/1648-fre-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://leparfum.com.gr/el/niche-αρώματα/1648-fre-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,1,shobi-explicit-inspired-by,,,,,,,,,1648-FRE N εμπνευσμένο από τις νότες του CARNAL FLOWER. Unisex αισθησιακό άρωμα με τουμπερόζα και καρύδα.,2026-08-17T14:04:44+00:00
1643-GUL WP,CLASSIQUE CABARET,CLASSIQUE CABARET,Jean Paul Gaultier,women,IN_STOCK,0,https://leparfum.com.gr/el/γυναικεία-αρώματα/1643-gul-wp#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,1643-GUL Εμπνευσμένο από τις αρωματικές νότες του CLASSIQUE CABARET. Αμπερι Λουλουδενιο άρωμα για γυναίκες.,2026-08-17T14:04:44+00:00
1642-VICT WP,ROSE CARAMEL - VICTORIA'S SECRET,ROSE CARAMEL - VICTORIA'S SECRET,Victoria'S Secret,women,IN_STOCK,0,https://leparfum.com.gr/el/γυναικεία-αρώματα/rose-caramel-victoria-s-secret-άρωμα-καραμέλα#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,1642-VICT WP εμπνευσμένο από τις αρωματικές νότες του ROSE CARAMEL - VICTORIA'S SECRET.,2026-08-17T14:04:44+00:00
1640-GUC N,the Voice of the Snake,the Voice of the Snake,Gucci,unisex,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/1640-guc-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,1640-GUC Εμπνευσμένο από τις αρωματικές νότες του the Voice of the Snake.,2026-08-17T14:04:44+00:00
1639-TER N,1639-TER N,CASANOVA,Tiziana Terenzi,unisex,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/1639-ter-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,https://thescentbase.com/it/perfumes/tiziana-terenzi/casanova,Bergamot | Fig Leaf | Jasmine | Orchid | Powdery Notes,Ambergris | Cardamom | Guaiac Wood | Leather | Myrrh | Pink Pepper | Vanilla,Amber | Ambroxan | Cedar | Oakmoss | Tonka Bean | Vetiver | White Musk,Bergamot | Fig Leaf | Jasmine | Orchid | Powdery Notes | Ambergris | Cardamom | Guaiac Wood | Leather | Myrrh | Pink Pepper | Vanilla | Amber | Ambroxan | Cedar | Oakmoss | Tonka Bean | Vetiver | White Musk,,,"A fragrance centered around Bergamot, Fig Leaf, Jasmine.",2026-08-17T14:04:44+00:00
1638-XER N,STAR MUSK,STAR MUSK,Xerjoff,unisex,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/1638-xer-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://www.xerjoff.com/en-us/products/amber-star-musk-parfum,Mandarin | Bergamot | Floral Notes,Patchouli | Orris | Cloves | Cinnamon | Sandalwood | Haitian Vetiver,Vanilla | Sandalwood | Musk | Benzoin | Opoponax,Mandarin | Bergamot | Floral Notes | Patchouli | Orris | Cloves | Cinnamon | Sandalwood | Haitian Vetiver | Vanilla | Musk | Benzoin | Opoponax,,,"A fragrance centered around Amber, Floral Notes, Mandarin Orange.",2026-08-17T14:04:44+00:00
1637-CRD EL,LOVE IN BLACK,LOVE IN BLACK,Creed,women,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/1637-crd-el#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://creedboutique.com/products/love-in-black,Violet Leaves | Raspberry | Cranberry,Rose | Violet Accord | Orris Butter | Jasmine,Cedarwood | Musk | Leathery Notes,Violet Leaves | Raspberry | Cranberry | Rose | Violet Accord | Orris Butter | Jasmine | Cedarwood | Musk | Leathery Notes,,,"A fragrance centered around Italian Violet, Virginia Cedar, Wildflowers.",2026-08-17T14:04:44+00:00
1635-XER N,LIRA,LIRA,Xerjoff,women,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/1635-xer-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://thescentbase.com/it/perfumes/xerjoff/lira,Bergamot | Blood Orange | Lavender,Cinnamon | Jasmine | Licorice,Caramel | Musk | Vanille,Bergamot | Blood Orange | Lavender | Cinnamon | Jasmine | Licorice | Caramel | Musk | Vanille,,,"A fragrance centered around Bergamot, Blood Orange, Lavender.",2026-08-17T14:04:44+00:00
1634-BRB MP,αρώματος HERO ξυλώδες,αρώματος HERO ξυλώδες,Burberry,men,IN_STOCK,0,https://leparfum.com.gr/el/ανδρικά-αρώματα/1634-brb-mp#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://www.fragrantica.com/perfume/Burberry/Hero-Eau-de-Parfum-75182.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/75182.avif,Εμπνευσμένο από τις νότες του αρώματος HERO ξυλώδες.,2026-08-17T14:04:44+00:00
1633-PAC MP,INVICTUS VICTORY,INVICTUS VICTORY,Paco Rabanne,men,IN_STOCK,0,https://leparfum.com.gr/el/ανδρικά-αρώματα/1633-pac-mp#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://www.fragrantica.com/perfume/paco-rabanne/invictus-victory-65177.html,pink pepper | lemon,olibanum | lavender,vanilla | tonka bean | amber,pink pepper | lemon | olibanum | lavender | vanilla | tonka bean | amber,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/65177.avif,1633-PAC MP εμπνευσμένο από τις αρωματικές νότες του INVICTUS VICTORY.,2026-08-17T14:04:44+00:00
1632-PAC MP,PHANTOM,PHANTOM,Paco Rabanne,men,IN_STOCK,0,https://leparfum.com.gr/el/ανδρικά-αρώματα/1632-pac-mp#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://www.fragrantica.com/perfume/paco-rabanne/phantom-68226.html,lavender | lemon zest | amalfi lemon,lavender | earthy notes | apple | smoke | patchouli,vanilla | lavender | vetiver,lavender | lemon zest | amalfi lemon | earthy notes | apple | smoke | patchouli | vanilla | vetiver,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/68226.avif,1632-PAC MP εμπνευσμένο από τις αρωματικές νότες του PHANTOM.,2026-08-17T14:04:44+00:00
1631-DRC EL,1631-DRC EL,VANILLA DIORAMA,Christian Dior,unisex,IN_STOCK,0,https://leparfum.com.gr/el/elegant-αρώματα/1631-drc-el#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,,,,,,,,1631-DRC EL Εμπνευσμένο από τις αρωματικές νότες του VANILLA ORAMA,2026-08-17T14:04:44+00:00
1630-GUL MP,SCANDAL POUR HOMME,SCANDAL POUR HOMME,Jean Paul Gaultier,men,IN_STOCK,0,https://leparfum.com.gr/el/ανδρικά-αρώματα/1630-gul-mp#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://thescentbase.com/it/perfumes/jean-paul-gaultier/scandal-pour-homme,Clary Sage | Mandarin Orange,Caramel | Tonka Bean,Vetiver,Clary Sage | Mandarin Orange | Caramel | Tonka Bean | Vetiver,,,"A fragrance centered around Clary Sage, Mandarin Orange, Caramel.",2026-08-17T14:04:44+00:00
1627-CLIV N,1627-CLIV N,XXI ART DECO VANILLA ORCHID,Clive Christian,women,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/1627-cliv-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,,,,,,,,VANILLA ORCHID XXI ART DECO - CLIVE CHRISTIAN για γυναίκες.,2026-08-17T14:04:44+00:00
1626-BON N,NEW HAARLEM - BOND,NEW HAARLEM - BOND,Bond No. 9,unisex,IN_STOCK,1,https://leparfum.com.gr/el/niche-αρώματα/1626-bon-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,Εμπνευσμένο από τις αρωματικές νότες του NEW HAARLEM - BOND.,2026-08-17T14:04:44+00:00
1625-KIL N,APPLE BRANDY - KILIAN,APPLE BRANDY - KILIAN,Kilian Paris,unisex,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/1625-kil-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,"1625-KIL AR Εμπνευσμένο από τις αρωματικές νότες του APPLE BRANDY - KILIAN. Άρωμα ξυλώδες, βανίλιας, κεχριμπαριού.",2026-08-17T14:04:44+00:00
1624-XER N,LA CAPITALE,LA CAPITALE,Xerjoff,unisex,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/1624-xer-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://www.xerjoff.com/products/la-capitale-parfum,Caramel | Labdanum | Peach | Strawberry,Ginger | Iranian Saffron | Leather | Amber | Rose,Benzoin | Oud | Bourbon Vanilla,Caramel | Labdanum | Peach | Strawberry | Ginger | Iranian Saffron | Leather | Amber | Rose | Benzoin | Oud | Bourbon Vanilla,,,"A fragrance centered around Caramel, Labdanum, Peach.",2026-08-17T14:04:44+00:00
1623-ARM N,AMBRE ECCENTRICO,AMBRE ECCENTRICO,Armani Prive,unisex,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/1623-arm-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,"1623-ARM N Εμπνευσμένο από τις αρωματικές νότες του AMBRE ECCENTRICO. Άρωμα κεχριμπαρένιο, φρουτώδες, γλυκό, ζεστό πικάντικο, κανέλα, βανίλια, ξυλώδες, πατσουλί.",2026-08-17T14:04:44+00:00
1622-FRA N,COCAINE-FRANCK BOCLET,COCAINE-FRANCK BOCLET,Franck Boclet,unisex,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/1622-fra-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://www.fragrantica.com/perfume/franck-boclet/cocaine-44128.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/44128.avif,"1622-FRA N εμπνευσμένο από τις νότες του COCAINE-FRANCK BOCLET. Άρωμα λευκών λουλουδιών, τουμπερόζας, γλυκιάς καραμέλας, τροπικού, ζωϊκού, βανίλιας, καπνού, καρύδας.",2026-08-17T14:04:44+00:00
1621-NAS N,1621-NAS N,FANTOMAS,Nasomatto,unisex,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/1621-nas-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,,,,,,,,FANTOMAS - NASOMATTO Εμπνευσμένο άρωμα για γυναίκες και άντρες.,2026-08-17T14:04:44+00:00
1620-GUR N,αρώματος SPIRITUESE DOUBLE VANILLA,αρώματος SPIRITUESE DOUBLE VANILLA,Guerlain,unisex,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/1620-gur-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,1620-GUR Εμπνευσμένο από τις νότες του αρώματος SPIRITUESE DOUBLE VANILLA.,2026-08-17T14:04:44+00:00
1619-NISH N,HUNDRED SILENT WAYS - NISHANE,HUNDRED SILENT WAYS - NISHANE,Nishane,unisex,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/1619-nish-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,https://www.fragrantica.com/perfume/nishane/hundred-silent-ways-37602.html,,,,,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/37602.avif,"1619-NISH N Εμπνευσμένο από τις αρωματικές νότες του HUNDRED SILENT WAYS - NISHANE. Άρωμα για γυναίκες και άνδρες, κυκλοφόρησε το 2016. Οι νότες κορυφής είναι τουμπερόζα, ροδάκινο και μανταρίνι; οι μεσαίες νότες είναι γαρδένια, ίριδα και γιασεμί; οι νότες βάσης είναι βανίλια, σανταλόξυλο και βέτιβερ.",2026-08-17T14:04:44+00:00
1618-NISH N,ANI - NISHANE,ANI - NISHANE,Nishane,unisex,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/1618-nish-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,"1618-NISH N Εμπνευσμένο από τις αρωματικές νότες του ANI - NISHANE. Amber Λουλουδάτο άρωμα για γυναίκες και άνδρες, που κυκλοφόρησε το 2019. Οι νότες κορυφής είναι τζίντζερ, περγαμόντο, ροζ πιπέρι και πράσινες νότες; οι μεσαίες νότες είναι κάρδαμο, μαύρη σταφίδα και τριαντάφυλλο Τουρκίας; οι νότες βάσης είναι βανίλια, βενζόη, σανταλόξυλο, κέδρος,...",2026-08-17T14:04:44+00:00
1617-MNT N,VANILLA EXTASY - MONTALE,VANILLA EXTASY - MONTALE,Montale,unisex,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/1617-mnt-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,1617-MNT N Εμπνευσμένο από τις αρωματικές νότες του VANILLA EXTASY - MONTALE.,2026-08-17T14:04:44+00:00
1616-MDI N,1616-MDI N,INVASION BARBARE,Mdci,men,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/1616-mdi-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,https://www.fragrantica.com/perfume/mdci-parfums/invasion-barbare-5937.html,violet leaf | grapefruit | bergamot,lavender | cardamom | thyme | ginger,vanilla | musk | patchouli,violet leaf | grapefruit | bergamot | lavender | cardamom | thyme | ginger | vanilla | musk | patchouli,,https://raw.githubusercontent.com/MarvvRed/Shobi-Perfume-Inspiration/fragrantica-image-cache/images/5937.avif,"INVASION BARBARE - MDCI.Αντρικό άρωμα βοτανικό, θερμό πικάντικο, λεβάντα, φρέσκο πικάντικο, κιτρώδες, oζoνώδες, βανίλια, υδάτινο, άρωμα μόσχου, πούδρα.",2026-08-17T14:04:44+00:00
1615-FRE LUX,1615-FRE LUX,PROMISE,Frederic Malle,unisex,IN_STOCK,0,https://leparfum.com.gr/el/αρώματα-luxury/1615-fre-lux#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,,,,,,,,1615-FRE LUX PROMISE. Άρωμα Luxury άμπερι λουλουδένιο για γυναίκες και άνδρες.,2026-08-17T14:04:44+00:00
1614-FRE LUX,DAWN,DAWN,Frederic Malle,unisex,IN_STOCK,0,https://leparfum.com.gr/el/αρώματα-luxury/1614-fre-lux#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,1614-FRE LUX εμπνευσμένο από τις νότες του DAWN. Άρωμα Ξυλώδες άμπερι για γυναίκες και άνδρες.,2026-08-17T14:04:44+00:00
1613-FRE LUX,THE NIGHT,THE NIGHT,Frederic Malle,unisex,IN_STOCK,0,https://leparfum.com.gr/el/αρώματα-luxury/1613-fre-lux#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,1613-FRE LUX εμπνευσμένο από τις νότες του THE NIGHT. Άρωμα Luxury Ξυλώδες Αμπερι για γυναίκες και άνδρες.,2026-08-17T14:04:44+00:00
1612-LTN N,1612-LTN N,TURBULENCES,Louis Vuitton,unisex,IN_STOCK,0,https://leparfum.com.gr/el/niche-αρώματα/1612-ltn-n#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SECONDARY_EXACT_CODE,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,,,https://thescentbase.com/it/perfumes/louis-vuitton/turbulences,Jasmine,Magnolia | Rose | Tuberose,Leather | Musk | Sandalwood,Jasmine | Magnolia | Rose | Tuberose | Leather | Musk | Sandalwood,,,"A fragrance centered around Jasmine, Magnolia, Rose.",2026-08-17T14:04:44+00:00
1559-VICT WP,ANGEL GOLD - VICTORIA'S SECRET,ANGEL GOLD - VICTORIA'S SECRET,Victoria'S Secret,women,IN_STOCK,0,https://leparfum.com.gr/el/γυναικεία-αρώματα/angel-gold-victoria-s-secret-άρωμα#/1-επιλέξτε-άρωμα/2-μπουκάλι-30ml/3-ενίσχυση-0ml,SHOBI_OFFICIAL_EXPLICIT,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,1,shobi-explicit-inspired-by,https://raw.githubusercontent.com/smellyCat-deep/shobi_inspiration/main/database_complete.json,,,,,,,,1559-VICT WP εμπνευσμένο από τις αρωματικές νότες του ANGEL GOLD - VICTORIA'S SECRET.,2026-08-17T14:04:44+00:00
